ano,codigo,sigla,local,populacao_total,taxa_crescimento,expectativa_vida,expectativa_vida_60,taxa_fecundidade,razao_dependencia_jovens,razao_dependencia_idosos,razao_dependencia_total,indice_envelhecimento,idade_media,idade_mediana
2067,1,NO,Norte,19476591,-0.480327781568612,83.3600747647102,26.3155131740683,1.48782915488036,23.8222542096059,65.4004339087727,89.2226881183785,274.53503490195,46.6997193708078,48.9344406302716
2068,1,NO,Norte,19378202,-0.505165405999441,83.4829069844139,26.3779479548066,1.49014320519256,23.8145297027487,66.8011166116292,90.615646314378,280.505714139376,46.9355739505657,49.2738782500849
2069,1,NO,Norte,19275671,-0.529104815813153,83.6037164682219,26.4393266097024,1.49252622019951,23.8128219117832,68.1681696935363,91.9809916053195,286.266658970833,47.1625942360191,49.5963229948885
2070,1,NO,Norte,19169147,-0.552634458224566,83.7225558005307,26.499653060253,1.49497129427471,23.8034295583344,69.3965653216883,93.1999948800227,291.540196557055,47.3808161103882,49.9047952484912
2000,2,ND,Nordeste,48974858,,69.9947440518285,20.4708635467104,2.61625933404933,56.5811105431162,14.7790645719202,71.3601751150365,26.1201387354499,27.0433625555382,22.9688243849062
2001,2,ND,Nordeste,49533198,1.14005435196973,70.249125282497,20.4883335330017,2.41487504384529,54.9224764793206,14.7954946539721,69.7179711332927,26.9388702083434,27.2872788266164,23.3231909240794
2002,2,ND,Nordeste,50065252,1.0741361783263,70.6209160612124,20.5417640839542,2.32245096604347,53.3320619861678,14.8177695239478,68.1498315101156,27.7839801652351,27.5445161646245,23.6959409074773
2003,2,ND,Nordeste,50575534,1.01923385904459,71.0573098346857,20.6867853291343,2.26944596881583,51.8315423720792,14.8595380041104,66.6910803761895,28.6689095559598,27.8144454984894,24.087313397218
2004,2,ND,Nordeste,51070449,0.978566039460893,71.8653075905386,20.9737630471136,2.16361426798491,50.426887034844,14.9387731497746,65.3656601846186,29.6246189844165,28.0968171632875,24.5020400081476
2005,2,ND,Nordeste,51553879,0.946594379853605,72.448141497025,21.2898341916103,2.15557963254887,49.1047220208853,15.0660488450747,64.17077086596,30.6814665169406,28.3914269380195,24.927415003795
2006,2,ND,Nordeste,52032456,0.9283045413517772,73.1680763106949,21.6325825645312,2.06230151318107,47.8557134807175,15.2425342660203,63.0982477467378,31.8510229132034,28.6945776882029,25.3684003394375
2007,2,ND,Nordeste,52482875,0.865650085784919,73.4902152458578,21.8005015758693,1.99159701827282,46.5925814654432,15.4586968647667,62.0512783302099,33.1784511150817,29.0158986717096,25.8253698911822
2008,2,ND,Nordeste,52917626,0.8283673483969739,73.7941208539503,21.9241579858956,1.96723508019514,45.3609177783953,15.7032797757662,61.0641975541615,34.6185230477092,29.3442003048285,26.292563819795
2009,2,ND,Nordeste,53339516,0.79725798734811,74.0480781040118,22.0564360493944,1.90376831318883,44.1677976982916,15.9684953152354,60.136293013527,36.1541578874172,29.6777350398155,26.7657121565125
2010,2,ND,Nordeste,53692489,0.661747661902301,74.1709267328501,21.9665437151396,1.83798130257565,43.0019432384997,16.2600532626447,59.2619965011444,37.8123685538171,30.0253907022265,27.2559227400736
2011,2,ND,Nordeste,53988268,0.55087593350347,74.3550501772717,22.0978419858956,1.84612827605985,41.8962431813188,16.579301737108,58.4755449184268,39.5722873417455,30.3788153011317,27.7545909544058
2012,2,ND,Nordeste,54290315,0.559467845866068,74.478433588676,22.1674486433617,1.79892112176527,40.8126016176904,16.9104445373133,57.7230461550038,41.4343704322524,30.7315926422604,28.2533679953191
2013,2,ND,Nordeste,54593052,0.557626162235381,74.6449945841921,22.3058834616344,1.76330677163816,39.7168797321107,17.2537896420792,56.9706693741899,43.4419565647037,31.0895564329322,28.7557035119084
2014,2,ND,Nordeste,54895712,0.55439289234096,74.7570772999095,22.278444929993,1.77809089870609,38.6692652894114,17.6162445769461,56.2855098663575,45.556191577733,31.4449131290983,29.2554924360009
2015,2,ND,Nordeste,55204481,0.562464696696163,74.8571487405625,22.2507744622583,1.82926512616266,37.7562330621395,18.0036087077356,55.7598417698751,47.6838054212271,31.7861038490698,29.7416255532953
2016,2,ND,Nordeste,55483846,0.506054934199995,74.9233430298107,22.2279063159446,1.70856332510611,36.9149828546171,18.4207865167596,55.3357693713767,49.9005690705762,32.1330083895049,30.2317185311139
2017,2,ND,Nordeste,55729786,0.443264152957235,75.1405349215688,22.3791298561901,1.75178022507466,36.1278616380347,18.8754736026471,55.0033352406818,52.2463072732081,32.4900870604456,30.7288148250883
2018,2,ND,Nordeste,55987936,0.463217282047346,75.4522008450428,22.4476182402259,1.80512077932592,35.4960778709301,19.3746020037779,54.8706798747081,54.582374070249,32.8328034632318,31.209705339097
2019,2,ND,Nordeste,56272587,0.508414884235053,75.8406959000603,22.4913978580505,1.74838547028189,34.9166350206069,19.9023741409171,54.819009161524,56.9996912049837,33.1680125351266,31.6725551687902
2020,2,ND,Nordeste,56524887,0.448353298560811,74.0664678652788,21.2373908138681,1.67805573124722,34.3059627304642,20.4173039234176,54.7232666538818,59.5153212397294,33.4987745840164,32.1228896536095
2021,2,ND,Nordeste,56713897,0.334383684836026,73.2278103585152,20.875749976654,1.67849199193643,33.6951884790274,20.9195128611182,54.6147013401455,62.0845699502139,33.8163267461589,32.5529425259059
2022,2,ND,Nordeste,56848401,0.237162330777596,74.9193910754588,21.7957989821371,1.56612675297142,33.1200532408733,21.5032566461742,54.6233098870476,64.9251874379149,34.1590337430951,33.0102455234563
2023,2,ND,Nordeste,56970423,0.214644559659649,75.9159515277552,22.7191099747263,1.56261597499825,32.5077659160615,22.1952859937725,54.703051909834,68.2768728281208,34.5414172894591,33.5033885503508
2024,2,ND,Nordeste,57112096,0.248678160595728,76.1510992616663,22.8450912041617,1.54418474547815,31.9165814679305,22.9613814271013,54.8779628950318,71.9418570882119,34.9342946194796,33.9994293495733
2025,2,ND,Nordeste,57244485,0.231805535555907,76.3785534556983,22.9635757063233,1.52290951123554,31.3818210961238,23.7675851014142,55.149406197538,75.7367936953471,35.3295744734187,34.4948558685668
2026,2,ND,Nordeste,57366981,0.213987426037643,76.6005293287057,23.0770991052371,1.50489914349083,30.8413796182769,24.5860852017084,55.4274648199854,79.7178514904646,35.7265678840586,34.9899298291794
2027,2,ND,Nordeste,57480567,0.197998915090203,76.8184965676535,23.1874904316011,1.48968475687429,30.286335486699,25.4023814829979,55.6887169696969,83.8740675449294,36.1240600845152,35.4853984260513
2028,2,ND,Nordeste,57586115,0.183623797587096,77.0334806772353,23.29592489053,1.47689626392398,29.7602634690853,26.2215214832612,55.9817849523465,88.1091711788772,36.521240632399,35.978780642258
2029,2,ND,Nordeste,57684426,0.170719973035172,77.2453416850531,23.4020881377074,1.46620677887749,29.2179989989203,27.0400032592788,56.2580022581991,92.5457053382678,36.9173381217315,36.4710128055879
2030,2,ND,Nordeste,57776130,0.158975318572119,77.4538728713198,23.505839576297,1.45728346047607,28.5969769774844,27.8487760887653,56.4457530662497,97.383636426647,37.3114676770493,36.959625481968
2031,2,ND,Nordeste,57858209,0.14206385924429,77.6593122207325,23.6076777524642,1.44988138954234,28.0167797203194,28.680235813288,56.6970155336074,102.368066921294,37.703661929805,37.4462172907803
2032,2,ND,Nordeste,57927552,0.119849890272272,77.8620456988286,23.7079399592657,1.44384084508523,27.4932630338807,29.5466473110571,57.0399103449377,107.468681599001,38.0942163929178,37.9314532977676
2033,2,ND,Nordeste,57984557,0.0984074037860161,78.0624151159668,23.8069112664978,1.43898997445756,26.8892271737605,30.4134831738664,57.3027103476269,113.106572298757,38.4826462845961,38.4159039123223
2034,2,ND,Nordeste,58029645,0.0777586349413717,78.2602949086396,23.9044637743389,1.43516249076596,26.2872214530984,31.3023087808538,57.5895302339522,119.078042678277,38.8684263706938,38.8983166400332
2035,2,ND,Nordeste,58063028,0.0575274930598058,78.455595117549,24.0005619059882,1.43219126178864,25.7918813769846,32.2574183413479,58.0492997183325,125.068109107127,39.2509614724192,39.3794703528316
2036,2,ND,Nordeste,58084585,0.0371268959655335,78.6485467504761,24.0955723767782,1.42993699609508,25.3635133586325,33.2920919592322,58.6556053178647,131.25978049055,39.6298208380072,39.8579898909072
2037,2,ND,Nordeste,58094114,0.0164053853531021,78.8392860680465,24.1896137903201,1.42834292684158,25.0366616781585,34.4323093921451,59.4689710703036,137.527557925916,40.0047933771741,40.33486600677
2038,2,ND,Nordeste,58091703,-0.0041501622694561,79.0277209619771,24.2825444894226,1.4273357673449,24.8095721203246,35.6860311777813,60.4956032981059,143.839768798538,40.3756321104926,40.8089966181834
2039,2,ND,Nordeste,58077616,-0.024249590341674,79.2135451055394,24.3740111322039,1.42684333465415,24.6111848315062,37.0295853159586,61.6407701474648,150.458360982909,40.7419481887824,41.2808075338434
2040,2,ND,Nordeste,58051791,-0.0444663568835213,79.396564524489,24.46387635153,1.42679232756208,24.4539809041067,38.4551187911659,62.9090996952726,157.255045474857,41.1034306245608,41.749071648935
2041,2,ND,Nordeste,58013546,-0.0658808270015299,79.5769296354607,24.5523521646584,1.42712719619908,24.3333897118041,39.9415980207107,64.2749877325148,164.143173202602,41.4600790822199,42.2139739382171
2042,2,ND,Nordeste,57962156,-0.0885827596196265,79.7548830162136,24.63967105146,1.42779198745379,24.2409522364263,41.469197984701,65.7101502211273,171.070829149963,41.8119605661322,42.6735584092399
2043,2,ND,Nordeste,57897526,-0.1115037887824629,79.930453367401,24.7259366456469,1.42873527690792,24.1723907738689,43.0348133632278,67.2072041370967,178.032920970936,42.1589881750733,43.1281624045045
2044,2,ND,Nordeste,57819583,-0.134622332567369,80.1036675562362,24.8111956372229,1.42991881018972,24.1243412881892,44.6358916259617,68.7602329141509,185.02429182518,42.5009394135547,43.5723102156427
2045,2,ND,Nordeste,57728113,-0.158198996350423,80.2745550380627,24.8954007388922,1.43132257715611,24.0900681578783,46.250372456694,70.3404406145723,191.989379829,42.8375694178675,44.0100699882686
2046,2,ND,Nordeste,57622789,-0.18244836792084,80.4431444468654,24.9785509313082,1.43291532965442,24.0625870684853,47.8488879981138,71.9114750665991,198.851802019166,43.1687774953066,44.4353012348359
2047,2,ND,Nordeste,57503504,-0.207010111919437,80.6094439117749,25.0606182859654,1.43465935709885,24.0366719111357,49.4087560413394,73.4454279524751,205.555728446954,43.4944371911666,44.8540310052309
2048,2,ND,Nordeste,57370187,-0.231841523953047,80.7734579676316,25.1416719203753,1.43653084014952,24.0082794193662,50.9143251267346,74.9226045461008,212.069862389492,43.8145275175763,45.2629922967748
2049,2,ND,Nordeste,57222719,-0.257046399378125,80.9351822720261,25.2217335119434,1.43850512606342,23.9756660576648,52.366521747518,76.3421878051828,218.415294997725,44.1289725502208,45.6645746199917
2050,2,ND,Nordeste,57060905,-0.282779292609292,81.0946786767529,25.3007628367666,1.44058562423847,23.939878752875,53.7794343333193,77.7193130861942,224.643720582172,44.4375954079242,46.0592543994472
2051,2,ND,Nordeste,56884656,-0.308878732294904,81.2519473574605,25.378733024283,1.44275682757584,23.904466680718,55.178497699391,79.082964380109,230.829235541571,44.7402418501045,46.4461368088184
2052,2,ND,Nordeste,56694045,-0.335083330731578,81.4069643414978,25.455565056145,1.44499921370529,23.8732144320758,56.584374773708,80.4575892057838,237.020343174574,45.0367260617936,46.8280785128732
2053,2,ND,Nordeste,56489160,-0.361387161561677,81.5594971882065,25.5310109104267,1.44730138312463,23.8457679014813,57.9981783787842,81.8439462802654,243.222103890315,45.3270230076,47.205911324988
2054,2,ND,Nordeste,56269870,-0.388198372926774,81.7096764672497,25.6052260681171,1.44965467248452,23.8191901168354,59.4134925473915,83.2326826642269,249.435401690664,45.6112708453032,47.5701169283848
2055,2,ND,Nordeste,56036176,-0.41530929429906,81.8575288240421,25.6781440919939,1.45205910400874,23.7937146759745,60.8367593124161,84.6304739883905,255.684159202958,45.8894665653131,47.9248598299394
2056,2,ND,Nordeste,55788262,-0.442417769549441,82.0030690617155,25.7497321690875,1.45450418304203,23.7711063230403,62.2759874351103,86.0470937581507,261.981863985644,46.1614651841995,48.2713626940251
2057,2,ND,Nordeste,55526615,-0.469000091811433,82.1462861241873,25.8199687847234,1.45699155723646,23.7533701152428,63.7362954612073,87.4896655764501,268.325274064193,46.4270318837192,48.6102772966163
2058,2,ND,Nordeste,55251549,-0.495376856665941,82.2871671190824,25.8888643696184,1.45952148706292,23.7414043367568,65.2209100758174,88.9623144125742,274.713783357969,46.6860624305755,48.9410696779097
2059,2,ND,Nordeste,54963075,-0.522110248890939,82.4257299190844,25.9564405497891,1.46209033788093,23.7333181142724,66.7235094433719,90.4568275576443,281.138562766942,46.9386904389902,49.2525777818246
2060,2,ND,Nordeste,54661440,-0.54879571421359,82.5620308330977,26.0227608272368,1.4646942638737,23.7247524789328,68.2133098341226,91.9380623130554,287.519584850021,47.1847562376696,49.5570463547249
2061,2,ND,Nordeste,54347032,-0.575191579292456,82.6961506349212,26.0878170956998,1.46733222748218,23.7103719976371,69.6401967437915,93.3505687414286,293.711953362569,47.4238071915316,49.8549840463041
2062,2,ND,Nordeste,54020344,-0.601114703007144,82.8280745802035,26.1516465545315,1.47000055136186,23.692101847019,71.0038266408506,94.6959284878696,299.694079906146,47.655253213493,50.1466128533424
2063,2,ND,Nordeste,53681870,-0.626567650143062,82.9578377808241,26.2143352192816,1.47269551275319,23.6732016050111,72.3142341687153,95.9874357737264,305.468754819407,47.8785546405146,50.4230484395936
2064,2,ND,Nordeste,53331923,-0.651890479970241,83.0854558259153,26.2758970595876,1.47541813564321,23.6569843743383,73.587145161526,97.2441295358643,311.058856856451,48.093415345252,50.6915542443994
2065,2,ND,Nordeste,52970842,-0.677044778602864,83.2108985172165,26.3362786852679,1.47816431176629,23.6460814814568,74.8349798781173,98.481061359574,316.47941303426,48.2995277854938,50.9558324956625
2066,2,ND,Nordeste,52599125,-0.701738892502413,83.3341330784033,26.3955963827099,1.48093239126322,23.6464878841712,76.0927417581704,99.7392296423416,321.792995775522,48.4964294177897,51.2317961675257
2067,2,ND,Nordeste,52217337,-0.72584477403379,83.4551834775042,26.4537230646576,1.48371968048693,23.6439817623286,77.2476231102838,100.891604872612,326.711566126145,48.6836882164251,51.4943543829
2068,2,ND,Nordeste,51826019,-0.749402444632519,83.5741424095983,26.5107113137017,1.48652363912621,23.6498563745418,78.3730971916925,102.022953566234,331.389315649537,48.8608922672606,51.742220854339
2069,2,ND,Nordeste,51425753,-0.772326348276919,83.691154272091,26.566690740713,1.4893431289605,23.6653547096883,79.4649470172436,103.130301726932,335.785995993171,49.027767138383,51.9745817204622
2070,2,ND,Nordeste,51017220,-0.794413258275484,83.8063257114486,26.6218025308319,1.49217652918475,23.6807742573174,80.4416021350876,104.122376392405,339.691604932348,49.1843132573668,52.2237703317086
2000,3,SD,Sudeste,74758366,,71.5902511425148,20.0272778801821,2.06232349005594,42.8563208893702,14.8784693972627,57.7347902866329,34.7170944413781,29.6594417272309,27.2966168472065
2001,3,SD,Sudeste,75676496,1.22813010653551,72.1500515980059,20.2574368221872,1.91133265959159,41.86744165411,15.0245922235334,56.8920338776434,35.8861005830254,29.9288434549084,27.5961562493574
2002,3,SD,Sudeste,76559025,1.16618639425377,72.4589458161455,20.3810454578811,1.83131789593254,40.8968073296504,15.1834238237122,56.0802311533626,37.1261837172903,30.2130264589968,27.9119514769244
2003,3,SD,Sudeste,77407786,1.10863611442282,72.6956816965826,20.4320430005517,1.78958973815781,39.9668267072698,15.3604866593479,55.3273133666177,38.4330904523723,30.5073643625462,28.245803783379
2004,3,SD,Sudeste,78230351,1.0626385826356,73.0770793891329,20.5825555984046,1.76908496994962,39.0882218148578,15.568691855894,54.6569136707518,39.8296242014678,30.8090235335899,28.5949685939887
2005,3,SD,Sudeste,79032587,1.02547922864362,73.4115255229982,20.6923418951601,1.73341755838183,38.2523487224082,15.8168135321594,54.0691622545677,41.3486074984304,31.1160778148386,28.954625424838
2006,3,SD,Sudeste,79807799,0.9808764073482752,73.7769293399591,20.8690210052179,1.67649718115124,37.4209027516167,16.105816356935,53.5267191085517,43.0396253768601,31.4310653774577,29.3372388620426
2007,3,SD,Sudeste,80548781,0.928458132268495,73.9823033410438,20.928608155002,1.63734772711408,36.5678539538606,16.4316551676599,52.9995091215205,44.9346991715524,31.7552478168478,29.7349405983321
2008,3,SD,Sudeste,81271966,0.8978224015581351,74.2321654123269,21.0619784966343,1.64061619585676,35.732664512605,16.7938306242409,52.5264951368459,46.9985400006114,32.0799040963276,30.1421876028116
2009,3,SD,Sudeste,81977704,0.8683658520085571,74.3940950009063,21.1016618082593,1.61672817485479,34.930180559922,17.1926680745692,52.1228486344913,49.2200950552647,32.403171659943,30.5594949900972
2010,3,SD,Sudeste,82575202,0.728854274815993,74.6287687858536,21.2237205014633,1.61795549223019,34.1850250932432,17.6535009731984,51.8385260664417,51.6410355851624,32.7359812937545,30.9973117303509
2011,3,SD,Sudeste,83107250,0.644319344202149,74.8027832847282,21.3240552531445,1.64672101404497,33.5152052414329,18.1725331998792,51.6877384413121,54.221757166546,33.0691208649065,31.4518140183906
2012,3,SD,Sudeste,83689735,0.700883496927163,75.0675266734873,21.4988307822882,1.66159116248358,32.8913306944683,18.7191347904457,51.6104654849141,56.91206282996,33.3899308439679,31.8912677996521
2013,3,SD,Sudeste,84289393,0.716525150904102,75.3376855196337,21.6669699492942,1.65381704728897,32.2950728419769,19.3003968865962,51.5954697285731,59.7626671444124,33.7064221829193,32.3276948853107
2014,3,SD,Sudeste,84893919,0.717202934419037,75.5471412980932,21.7529915002996,1.70629482491634,31.7598368713903,19.9201662932135,51.6800031646038,62.721248770512,34.0148721252932,32.7564935064935
