ANO,CÓD.,SIGLA,LOCAL,POP_T,POP_H,POP_M,0-1_T,0-1_H,0-1_M,0-4_T,0-4_H,0-4_M,0-14_T,0-14_H,0-14_M,15-17_T,15-17_H,15-17_M,18-21_T,18-21_H,18-21_M,15-59_T,15-59_H,15-59_M,15-64_T,15-64_H,15-64_M,60+_T,60+_H,60+_M,65+_T,65+_H,65+_M,80+_T,80+_H,80+_M,P_H,P_M,P_0-1_T,P_0-1_H,P_0-1_M,P_0-4_T,P_0-4_H,P_0-4_M,P_0-14_T,P_0-14_H,P_0-14_M,P_15-17_T,P_15-17_H,P_15-17_M,P_18-21_T,P_18-21_H,P_18-21_M,P_15-59_T,P_15-59_H,P_15-59_M,P_15-64_T,P_15-64_H,P_15-64_M,P_60+_T,P_60+_H,P_60+_M,P_65+_T,P_65+_H,P_65+_M,P_80+_T,P_80+_H,P_80+_M
2011,51,MT,Mato Grosso,3133302,1596551,1536751,51727,26443,25284,261318,133406,127912,811493,414159,397334,175220,89151,86069,232324,117708,114616,2070561,1052513,1018048,2157508,1098010,1059498,251248,129879,121369,164301,84382,79919,27906,13669,14237,0.509542648617975,0.490457351382024,0.0165087821090977,0.00843933971254606,0.00806944239655162,0.0834001957040847,0.0425768087468109,0.0408233869572738,0.25898971755675,0.13217972605258,0.12680999150417,0.0559218358141028,0.028452731335824,0.0274691044782788,0.0741466989137976,0.0375667586463099,0.0365799402674878,0.660823948665019,0.335911763372953,0.324912185292066,0.688573268711411,0.350432227726533,0.338141040984878,0.0801863337782314,0.041451159192443,0.0387351745857884,0.0524370137318394,0.0269306948388633,0.0255063188929762,0.00890625927535871,0.00436249043341497,0.00454376884194374
2012,51,MT,Mato Grosso,3176859,1617313,1559546,52564,26869,25695,261289,133402,127887,807220,411904,395316,174771,89042,85729,233681,118592,115089,2105832,1069642,1036190,2197688,1117447,1080241,263807,135767,128040,171951,87962,83989,29279,14298,14981,0.509091841973471,0.490908158026529,0.0165459027297088,0.00845772506743296,0.00808817766227585,0.0822475910954814,0.0419917912630054,0.040255799832476,0.254093744796354,0.129657627234951,0.124436117561403,0.0550137730380857,0.028028313500851,0.0269854595372347,0.0735572463241208,0.0373299538947117,0.0362272924294091,0.662866057322657,0.336697977467681,0.326168079854976,0.691780151401117,0.351745859668308,0.340034291732809,0.0830401978809887,0.0427362372708389,0.0403039606101498,0.0541261038025295,0.0276883550702124,0.026437748732317,0.00921633600987642,0.004500671890065,0.00471566411981142
2013,51,MT,Mato Grosso,3223484,1639709,1583775,53251,27233,26018,262856,134237,128619,804713,410541,394172,173924,88724,85200,235242,119584,115658,2141492,1087104,1054388,2238575,1137371,1101204,277279,142064,135215,180196,91797,88399,30797,14977,15820,0.508676016384756,0.491323983615244,0.0165197035257504,0.00844831244702936,0.00807139107872104,0.0815440684675339,0.0416434516194279,0.039900616848106,0.249640761362551,0.127359403676271,0.12228135768628,0.0539552856474547,0.0275242563636115,0.0264310292838432,0.0729775609247634,0.0370977488952947,0.0358798120294687,0.664340818815915,0.337245042941116,0.327095775874799,0.694458232148818,0.352839039995235,0.341619192153583,0.0860184198215347,0.0440715697673697,0.041946850054165,0.0559010064886316,0.0284775727132506,0.0274234337753809,0.00955394846073379,0.00464621508901549,0.0049077333717183
2014,51,MT,Mato Grosso,3274085,1664118,1609967,55701,28500,27201,266190,135985,130205,805562,410887,394675,172954,88330,84624,236396,120342,116054,2176932,1104499,1072433,2279419,1157312,1122107,291591,148732,142859,189104,95919,93185,32463,15714,16749,0.508269638692948,0.491730361307052,0.0170126920956542,0.00870472208265821,0.008307970012996,0.0813021042520277,0.0415337414880799,0.0397683627639478,0.246041871240362,0.125496741837796,0.120545129402566,0.0528251404590901,0.0269785298793403,0.0258466105797498,0.0722021572439323,0.036755918065658,0.0354462391782742,0.664897826415625,0.337345853879786,0.327551972535838,0.696200312453708,0.353476467471064,0.342723844982644,0.0890603023440137,0.0454270429753656,0.043633259368648,0.0577578163059298,0.0292964293840875,0.0284613869218423,0.00991513659541521,0.00479950887041723,0.00511562772499798
2015,51,MT,Mato Grosso,3327512,1689886,1637626,57616,29475,28141,272426,139197,133229,809195,412645,396550,171996,87896,84100,236777,120691,116086,2211604,1121479,1090125,2319609,1176892,1142717,306713,155762,150951,198708,100349,98359,34272,16514,17758,0.507852713979694,0.492147286020306,0.0173150389840818,0.00885796955803615,0.00845706942604565,0.0818707791286703,0.0418321556766737,0.0400386234519966,0.243183195131978,0.124010071188323,0.119173123943655,0.0516890697914838,0.0264149310355605,0.0252741387559233,0.0711573692296226,0.0362706430510243,0.0348867261785983,0.664641930667718,0.337032293196839,0.327609637470879,0.697100115641957,0.353685275965947,0.34341483967601,0.0921748742003034,0.0468103495945319,0.0453645246057715,0.0597166892260644,0.0301573668254239,0.0295593224006405,0.0102995871990845,0.00496286715119284,0.00533672004789164
2016,51,MT,Mato Grosso,3380091,1715140,1664951,55900,28598,27302,276969,141537,135432,812539,414315,398224,170503,87071,83432,236498,120692,115806,2244919,1137670,1107249,2358502,1195727,1162775,322633,163155,159478,209050,105098,103952,36255,17394,18861,0.50742420840149,0.49257579159851,0.016538016284177,0.00846071895697483,0.00807729732720214,0.0819412850127408,0.0418737247014947,0.0400675603112461,0.240389681816259,0.122575102267957,0.117814579548302,0.0504433164669235,0.0257599573502607,0.0246833591166628,0.0699679387330104,0.0357067309726277,0.0342612077603828,0.664159337721973,0.336579695635413,0.327579642086559,0.697762870881287,0.353755860419143,0.344007010462144,0.0954509804617686,0.0482694104981197,0.0471815699636489,0.0618474473024543,0.0310932457143905,0.0307542015880638,0.0107260425828772,0.00514601529958809,0.00558002728328912
2017,51,MT,Mato Grosso,3433278,1740640,1692638,55798,28538,27260,280516,143347,137169,817062,416630,400432,168526,85906,82620,235780,120455,115325,2276873,1153112,1123761,2396111,1213848,1182263,339343,170898,168445,220105,110162,109943,38396,18344,20052,0.506990695189845,0.493009304810155,0.0162521065873489,0.00831217279812471,0.00793993378922418,0.0817050061195161,0.0417522262980161,0.0399527798215,0.237983058756093,0.121350499435234,0.116632559320859,0.0490860338137488,0.0250215683087708,0.024064465504978,0.0686748932070167,0.0350845460227806,0.0335903471842362,0.663177581308592,0.335863277019804,0.327314304288788,0.69790765559911,0.353553659214314,0.344353996384796,0.0988393599353155,0.0497769187348068,0.0490624412005087,0.0641092856447978,0.0320865365402976,0.0320227491045001,0.011183481209503,0.00534299873182422,0.00584048247767877
2018,51,MT,Mato Grosso,3490648,1768230,1722418,58278,29812,28466,285944,146108,139836,825420,420943,404477,166466,84657,81809,234987,120149,114838,2308400,1168322,1140078,2433361,1231752,1201609,356828,178965,177863,231867,115535,116332,40644,19333,21311,0.506562105374131,0.493437894625869,0.016695467431835,0.00854053459414985,0.00815493283768515,0.081917168388219,0.0418569847203155,0.0400601836679035,0.236466123195464,0.120591649458782,0.115874473736682,0.0476891396669043,0.0242525170111681,0.0234366226557361,0.0673190192766501,0.0344202566400279,0.0328987626366222,0.661309877134561,0.334700605732804,0.326609271401757,0.697108674377938,0.352872016886263,0.344236657491675,0.102223999669975,0.0512698501825449,0.0509541494874304,0.0664252024265982,0.0330984390290857,0.0333267633975124,0.0116436833504839,0.00553851319296589,0.00610517015751803
2019,51,MT,Mato Grosso,3551996,1797840,1754156,58977,30169,28808,289768,148037,141731,835460,426125,409335,165270,83918,81352,234057,119663,114394,2341308,1184304,1157004,2472156,1250497,1221659,375228,187411,187817,244380,121218,123162,42994,20344,22650,0.506149218636508,0.493850781363493,0.016603903833225,0.0084935343395657,0.00811036949365934,0.0815789206969828,0.0416771302670386,0.0399017904299442,0.235208598207881,0.119967758972702,0.115240839235179,0.0465287686134782,0.0236255896684568,0.0229031789450213,0.0658944998811936,0.0336889455956595,0.0322055542855341,0.659152769316182,0.333419294391097,0.325733474925084,0.695990648638118,0.352054732043617,0.343935916594501,0.105638632475937,0.0527621652727086,0.0528764672032288,0.0688007531540013,0.0341267276201888,0.0346740255338125,0.0121041802975003,0.00572748392734676,0.00637669637015357
2020,51,MT,Mato Grosso,3611987,1826484,1785503,58215,29771,28444,290917,148605,142312,844887,430967,413920,164885,83676,81209,232838,118912,113926,2373935,1200092,1173843,2510622,1268988,1241634,393165,195425,197740,256478,126529,129949,45004,21159,23845,0.50567291632002,0.49432708367998,0.0161171676420762,0.00824227772691319,0.00787488991516304,0.0805420949743175,0.0411421746534525,0.0393999203208649,0.233911971443973,0.119315767194068,0.114596204249905,0.0456493891035599,0.0231661963345937,0.0224831927689662,0.0644625797379669,0.0329214916886467,0.0315410880493202,0.657237969018161,0.332252580089574,0.324985388928587,0.695080574763973,0.351326845860741,0.343753728903232,0.108850059537867,0.054104569036378,0.0547454905014885,0.0710074537920541,0.0350303032652111,0.035977150526843,0.0124596240241175,0.00585799450551732,0.00660162951860015
2021,51,MT,Mato Grosso,3666669,1852026,1814643,57669,29492,28177,293059,149683,143376,850616,433867,416749,168106,85367,82739,231206,117860,113346,2406610,1215741,1190869,2548760,1287097,1261663,409443,202418,207025,267293,131062,136231,46396,21671,24725,0.505097678574205,0.494902321425795,0.015727899082246,0.0080432676088297,0.00768463147341633,0.0799251309567348,0.0408226103856116,0.0391025205711233,0.231986034190706,0.11832728833718,0.113658745853525,0.045847061733688,0.0232818942751582,0.0225651674585298,0.0630561416915462,0.0321436159086081,0.0309125257829381,0.656347764142332,0.33156551627649,0.324782247865842,0.695115921289868,0.351026231165126,0.344089690124743,0.111666201666963,0.0552048739605348,0.0564613277064278,0.0728980445194262,0.0357441590718988,0.0371538854475274,0.0126534464932613,0.00591026896619248,0.00674317752706885
2022,51,MT,Mato Grosso,3720967,1877363,1843604,57946,29638,28308,295269,150805,144464,858636,437947,420689,169162,85935,83227,229166,116570,112596,2435128,1229235,1205893,2582875,1303136,1279739,427203,210181,217022,279456,136280,143176,48056,22305,25751,0.50453632080048,0.49546367919952,0.0155728336209378,0.00796513379452169,0.00760769982641609,0.0793527596455438,0.0405284432783199,0.0388243163672239,0.230756144840844,0.117697093255597,0.113059051585247,0.0454618382802105,0.0230948030444774,0.0223670352357331,0.0615877539360064,0.0313278779414061,0.0302598759946003,0.654434183372226,0.330353641943076,0.32408054142915,0.694140797271247,0.350214339444558,0.343926457826689,0.114809671786931,0.0564855856018073,0.0583240861851234,0.0751030578879092,0.0366248881003245,0.0384781697875848,0.0129149223844232,0.00599440951774095,0.00692051286668224
2023,51,MT,Mato Grosso,3778389,1904546,1873843,58140,29744,28396,294993,150654,144339,867064,442240,424824,169772,86274,83498,227873,115769,112104,2463349,1242804,1220545,2617141,1319509,1297632,447976,219502,228474,294184,142797,151387,50434,23271,27163,0.504062974987488,0.495937025012512,0.0153875103913335,0.00787213809906815,0.0075153722922653,0.078073750479371,0.0398725488561395,0.0382012016232315,0.229479812692658,0.117044592285231,0.112435220407428,0.0449323772644902,0.022833540961505,0.0220988363029852,0.0603095657964281,0.030639777958278,0.0296697878381501,0.651957487701769,0.32892431139303,0.323033176308739,0.692660549244665,0.349225291519746,0.343435257724919,0.118562699605573,0.0580940713092273,0.0604686282963453,0.077859638062677,0.0377930911825119,0.0400665468801651,0.0133480168399813,0.00615897410245478,0.0071890427375265
2024,51,MT,Mato Grosso,3836399,1932160,1904239,57903,29620,28283,293827,150066,143761,874268,445919,428349,168269,85491,82778,230669,117215,113454,2492334,1256947,1235387,2652153,1336443,1315710,469797,229294,240503,309978,149798,160180,53165,24410,28755,0.503638959347034,0.496361040652966,0.0150930599241633,0.00772078191032789,0.00737227801383537,0.0765892703026979,0.0391163692827571,0.0374729010199408,0.227887662362544,0.116233738982833,0.111653923379711,0.0438611833649211,0.0222841784704876,0.0215770048944336,0.0601264362752675,0.030553391344331,0.0295730449309365,0.649654532805373,0.327637193107391,0.322017339697982,0.691313129838685,0.348358708257405,0.34295442158128,0.122457804832083,0.0597680272568104,0.0626897775752731,0.0807992077987717,0.039046512106796,0.0417526956919757,0.013858047611836,0.0063627375567557,0.0074953100550803
2025,51,MT,Mato Grosso,3893659,1959403,1934256,57519,29424,28095,293142,149736,143406,881706,449701,432005,168326,85543,82783,231754,117824,113930,2519723,1270352,1249371,2685425,1352574,1332851,492230,239350,252880,326528,157128,169400,56149,25661,30488,0.503229224747211,0.496770775252789,0.0147724800759389,0.00755690213241581,0.00721557794352305,0.0752870243644859,0.0384563722709154,0.0368306520935706,0.226446640550701,0.115495732933983,0.110950907616717,0.0432308016701,0.0219698232433811,0.0212609784267189,0.0595208774060594,0.0302604824921751,0.0292603949138843,0.647134995642916,0.326261750194354,0.320873245448561,0.689691881081523,0.347378648207252,0.342313232874271,0.126418363806384,0.0614717416188732,0.0649466221875105,0.0838614783677769,0.0403548436059758,0.0435066347618012,0.014420625945929,0.00659045900013329,0.00783016694579572
2026,51,MT,Mato Grosso,3950330,1986352,1963978,57325,29325,28000,292848,149607,143241,888649,453235,435414,169018,85917,83101,232642,118339,114303,2546563,1283528,1263035,2717922,1368386,1349536,515118,249589,265529,343759,164731,179028,59346,26993,32353,0.502831915308341,0.497168084691659,0.014511445879205,0.00742343044758286,0.00708801543162217,0.0741325408257032,0.0378720258813821,0.0362605149443211,0.2249556366177,0.11473345264826,0.110222183969441,0.0427857925793541,0.0217493222085244,0.0210364703708298,0.0588917887872659,0.0299567377915263,0.0289350509957396,0.64464563719993,0.324916652532826,0.319728984667104,0.688024038498049,0.34639789587199,0.341626142626059,0.13039872618237,0.0631818101272552,0.0672169160551144,0.0870203248842502,0.0417005667880911,0.0453197580961591,0.0150230487073232,0.00683310001949204,0.00818994868783114
2027,51,MT,Mato Grosso,4006413,2013006,1993407,57148,29235,27913,292092,149228,142864,894226,456079,438147,169767,86306,83461,234513,119342,115171,2573836,1296970,1276866,2750595,1384355,1366240,538351,259957,278394,361592,172572,189020,62727,28391,34336,0.502445953525011,0.497554046474989,0.0142641310319231,0.00729705100297947,0.0069670800289436,0.0729061132738936,0.0372472832930604,0.0356588299808332,0.22319865675356,0.113837240444258,0.109361416309302,0.042373814182412,0.0215419628480638,0.0208318513343482,0.0585344047156396,0.0297877428013537,0.0287466619142859,0.642429025664603,0.323723490314154,0.318705535350449,0.686548041851901,0.345534771377789,0.341013270474112,0.134372317581837,0.0648852227665994,0.0694870948152375,0.0902533013945392,0.0430739417029647,0.0471793596915745,0.0156566484783271,0.00708638874724099,0.00857025973108614
2028,51,MT,Mato Grosso,4061869,2039350,2022519,56959,29139,27820,290920,148630,142290,898638,458320,440318,172140,87511,84629,232345,118240,114105,2601327,1310581,1290746,2783259,1400388,1382871,561904,270449,291455,379972,180642,199330,66320,29855,36465,0.50207182949524,0.49792817050476,0.0140228549960622,0.00717379117839595,0.0068490638176662,0.0716222015037905,0.0365915296628227,0.0350306718409678,0.221237563299063,0.112834756610811,0.108402806688251,0.0423795055921301,0.0215445155912217,0.0208349900009084,0.0572015000976152,0.0291097521855087,0.0280917479121065,0.640426119109208,0.322654669562214,0.317771449546994,0.685216337602222,0.344764442181666,0.340451895420556,0.138336317591729,0.0665824033222145,0.0717539142695148,0.0935460990987154,0.0444726307027627,0.0490734683959527,0.0163274591081101,0.00735006471158966,0.00897739439652042
2029,51,MT,Mato Grosso,4116731,2065403,2051328,56814,29065,27749,289832,148080,141752,900137,459056,441081,176990,90004,86986,232732,118460,114272,2630761,1325255,1305506,2817663,1417394,1400269,585833,281092,304741,398931,188953,209978,70233,31443,38790,0.501709487454973,0.498290512545027,0.0138007559881858,0.007060213552938,0.00674054243524777,0.07040343418115,0.03597028807566,0.03443314610549,0.218653344121829,0.111509836324015,0.107143507797813,0.0429928503951315,0.0218629781737014,0.0211298722214301,0.0565332055944389,0.0287752588157934,0.0277579467786455,0.639041268423902,0.321919260694954,0.317122007728948,0.684441854471424,0.34430085424576,0.340141000225665,0.142305387454269,0.0682803904360037,0.0740249970182652,0.0969048014067472,0.0458987968851985,0.0510060045215488,0.0170603811616547,0.00763785634767003,0.00942252481398469
