ANO,CÓD.,SIGLA,LOCAL,POP_T,POP_H,POP_M,TCG_T,TCG_H,TCG_M,RS,NASC_T,NASC_H,NASC_M,OBT_T,OBT_H,OBT_M,TBN,TBM,TCV,e0_T,e0_H,e0_M,e60_T,e60_H,e60_M,TMI_T,TMI_H,TMI_M,5q0_T,5q0_H,5q0_M,45q15_T,45q15_H,45q15_M,20q60_T,20q60_H,20q60_M,TFT,TEF_10-14,TEF_15-19,TEF_20-24,TEF_25-29,TEF_30-34,TEF_35-39,TEF_40-44,TEF_45-49,TEF_50+,RDJ60,RDI60,RDT60,RDJ65,RDI65,RDT65,IE60,IE65,IE80,ID_M,ID_MED
2066,28,SE,Sergipe,2163793,1037263,1126530,-0.690368935692698,-0.645877514113902,-0.73129960549122,92.0759322876444,15617,7999,7618,30177,14456,15721,7.2174186717491,13.9463432962395,-6.72892462449042,83.3872390994453,80.8330659948023,85.8047681629523,26.5256377020184,24.6561328312177,28.1459133023766,7.90026275433089,8.36862593278683,7.40849611494171,9.12744890841743,9.58424684380366,8.64781975360718,56.6785306312334,75.1822554510944,37.6471080284861,243.576988477862,299.062328670073,194.762836153252,1.47938919091802,0.000203531745193489,0.011322928307753,0.045136283189914,0.0774432044812911,0.0844833882207607,0.0586896799247398,0.0176066359330271,0.000991748612328521,4.37768595618209e-07,23.521992806221,76.5531812591887,100.07517406541,20.6545126230682,55.030228135956,75.6847407590242,325.453637750208,266.431985785493,94.9510197021872,48.6477639034788,51.3871676960258
2067,28,SE,Sergipe,2148319,1030346,1117973,-0.715133101918719,-0.666851126474188,-0.759589180936149,92.1619752892064,15464,7921,7543,30467,14562,15904,7.19818611668006,14.1817858521011,-6.98359973542104,83.5067992686598,80.9877539668893,85.8929388030039,26.5795798406775,24.723924832296,28.1935155024286,7.74112500950463,8.19208735175106,7.26759874818184,8.94486365352365,9.3792323076376,8.48875110379788,55.4438050987158,73.406086936062,36.9577399933025,241.673373080642,296.478210593031,193.192502702412,1.48230115962686,0.000192393923186326,0.0109751443826619,0.0446434723405903,0.0775053383622074,0.0851654178633224,0.0592472728697309,0.0177370531153659,0.000993741304985114,3.97763321660438e-07,23.5117706835754,77.6991556577487,101.210926341324,20.6288396493408,55.9103071062069,76.5391467555477,330.469179473697,271.029820661743,97.9907104216959,48.8354480875512,51.660100311311
2068,28,SE,Sergipe,2132440,1023262,1109178,-0.739136040783517,-0.687536031585512,-0.7866916285098171,92.2540836547425,15321,7847,7474,30741,14661,16080,7.18472735457973,14.4158803999175,-7.23115304533774,83.6243820320586,81.1403363402086,85.9794189977925,26.6325201148892,24.7908036548425,28.2402148684444,7.58508496805557,8.01870360990956,7.12975762709116,8.7658270652371,9.17787938700143,8.33313186161966,54.2293226580656,71.6589060701868,36.2830206192146,239.81223604484,293.9319085663,191.65370867161,1.48521965110343,0.000181848945159268,0.0106370688062411,0.0441519999568464,0.0775604213169727,0.0858450942410297,0.0598046881249391,0.0178668006001857,0.000995646848486618,3.6138082557369e-07,23.512918294362,78.8264083735256,102.339326667888,20.6059522522597,56.7176131119186,77.3235653641784,335.247234676212,275.248687454853,100.790150160815,49.0129522987751,51.9147950341315
2069,28,SE,Sergipe,2116183,1016027,1100156,-0.762366115810997,-0.707052543727804,-0.8133951448730531,92.3529935754566,15180,7775,7405,30997,14751,16246,7.17329266892325,14.6475990025437,-7.47430633362048,83.7400180639923,81.290824748938,86.0642343604641,26.6845070420483,24.8567737179062,28.2860245691911,7.43206283779003,7.84842572286661,6.99491005221683,8.59025187431916,8.98013132426767,8.18089131219535,53.035497013554,69.9403647196731,35.6226630243008,237.989016797575,291.423130219768,190.145915774524,1.4881439927217,0.000171866398770524,0.0103084756621693,0.0436619924364551,0.0776085300461886,0.0865223759813124,0.0603618928832136,0.0179958709333742,0.000997465906371981,3.28296485027653e-07,23.526934610655,79.9340059013954,103.46094051205,20.591536922251,57.4840831329174,78.0756200551684,339.755294194571,279.163635769221,103.351832024258,49.1801876302758,52.1508862105636
2070,28,SE,Sergipe,2099567,1008649,1090918,-0.785187292403355,-0.726161804755188,-0.839699097218938,92.4587365869845,15046,7706,7340,31227,14830,16397,7.16623951510002,14.8730666847021,-7.70682716960211,83.8537494571768,81.4392313668373,86.1474104036045,26.735591675687,24.92183971135,28.3309577528855,7.28209074426945,7.68120519243712,6.86299445551647,8.41816124601891,8.78593192045107,8.03196001401263,51.8626132922267,68.2501142364748,34.9763848784251,236.199660527168,288.951575420202,188.668590724697,1.49107359660202,0.000162417360757527,0.00998914259115152,0.0431735738785578,0.0776497455790064,0.0871972269259927,0.0609188578027267,0.0181242577659364,0.000999199201853324,2.98214421105982e-07,23.5382094252155,80.8965045165047,104.43471394172,20.5892648625722,58.2331933971946,78.8224582597668,343.681641432945,282.832795565484,105.715231240175,49.3371900015575,52.4022235969344
2000,29,BA,Bahia,13220667,6497179,6723488,,,,96.6340536340661,288692,147867,140825,88518,49715,38803,21.8364171792543,6.69542618386803,15.1409909953862,70.2440728726832,66.9399400425697,73.6807062586619,20.7441409115016,19.3750852539809,22.0370819436485,40.7824148063832,47.0876101121793,34.2642353135595,47.4624591933207,54.6033677495309,40.0909566453085,192.803171482488,239.65294961068,145.549189787883,460.548947108416,515.917014598134,408.202685480654,2.44069168709833,0.00362833768380931,0.0954399346803958,0.146055437100213,0.111649767064602,0.0716342304293532,0.039926949713526,0.0165392395701918,0.00281691996982107,0.00044752120775281,53.9727950560807,14.2706651275245,68.2434601836052,51.8014734037037,9.67356451109181,61.4750379147956,26.4404782311098,18.6743037899771,4.4032450150464,27.1834913472974,23.1502961041899
2001,29,BA,Bahia,13339902,6555478,6784424,0.901883392116298,0.897297119257456,0.906315293490523,96.6254172793446,270377,138485,131892,87723,49524,38199,20.2682898270167,6.57598534082184,13.6923044861949,70.7531450494978,67.3744015823287,74.2747356847342,20.862803237971,19.4285854241187,22.2193625405311,36.9399479971978,42.639509293618,31.0096768223786,43.0459247953356,49.3477012336339,36.4984753991875,190.05463438795,238.589772396241,141.014285129094,458.103346124367,516.505808161862,403.015532292439,2.23942223607511,0.00350238083973651,0.0896279893476073,0.135294974465075,0.101383855024712,0.065070158412957,0.0355923467676774,0.0146892119179808,0.00233909544339102,0.000384434995886546,52.1787655109922,14.319014086265,66.4977795972571,50.0705679111946,9.70014147117567,59.7707093823703,27.4422247173488,19.3729407830562,4.5670782668683,27.4641231997057,23.5592690550613
2002,29,BA,Bahia,13453049,6610386,6842663,0.848184641836203,0.837589570127451,0.858422174085827,96.6054590150063,269144,137853,131291,87113,49303,37810,20.0061710917726,6.47533507088244,13.5308360208901,71.2269444444021,67.8239442516729,74.7716637070548,20.9965673270214,19.5159681729494,22.3972025692096,34.3871826460661,39.1986197939856,29.3524656235815,39.8180920182221,45.1661867744112,34.2311840654801,185.897664548192,234.685332506558,136.595457915988,453.771026244107,514.093473891115,397.161818548481,2.1985537206634,0.00349135119696365,0.0868403080013391,0.132204167440996,0.100498801488397,0.0647977122117986,0.0359233940636586,0.013522121177238,0.00205943651099961,0.000373452041288858,50.5160409184815,14.3886780139528,64.9047189324343,48.4706719770548,9.75713830880927,58.227810285864,28.4833841930963,20.1299835773437,4.73633968886249,27.7592086373877,23.9847620367734
2003,29,BA,Bahia,13561082,6662326,6898756,0.8030372891676849,0.785733238573361,0.8197539466725081,96.5728603823646,264504,135477,129027,86840,49301,37539,19.5046383467042,6.4036188262854,13.1010195204188,71.607432160827,68.1550343003012,75.2042632625028,21.156672137349,19.6230143862235,22.6088700705234,33.6918090860827,38.3509697800194,28.7919075894364,38.5660003402721,43.6456737011296,33.2308890388395,180.999729969254,229.798616856694,131.727688548987,447.698950045446,509.668420564312,389.875944538357,2.13294984695299,0.0036395292432782,0.086024940123586,0.127119164399894,0.0963192549020958,0.0624957593802509,0.0356644117199226,0.0129157160679759,0.00213188420942627,0.00027930934416715,49.0055426595748,14.4878688164094,63.4934114759842,47.0162370687452,9.8404076281767,56.8566446969219,29.5637351004391,20.9298068958357,4.91313104872785,28.0672966213168,24.4428402071032
2004,29,BA,Bahia,13665384,6712012,6953372,0.769127419183802,0.745775574476548,0.7916789635696639,96.5288783629008,257068,131668,125400,85358,48392,36966,18.8116191978213,6.24629355457556,12.5653256432457,72.2586259639406,68.835105287733,75.8079052035589,21.4088939092985,19.8848280456001,22.8416471129129,31.2849462977741,35.4288177620389,26.9158627422355,35.6785739376447,40.280737389821,30.8324583475347,174.397881410434,222.914558623473,125.511037581017,437.610615277032,498.461359020397,381.390959576798,2.05132013971574,0.00340523459905261,0.0854456249436159,0.119519351525759,0.0924404872482153,0.0619349697538303,0.0338275007835409,0.0118793837705623,0.00148417648417648,0.000327298834393829,47.6399712641972,14.6268798499089,62.2668511141061,45.6937382983102,9.94403461678593,55.6377729150961,30.702956911524,21.7623573537945,5.10231244877897,28.387339792281,24.9114492769674
2005,29,BA,Bahia,13766504,6759600,7006904,0.739971888093294,0.708997540528822,0.769871078377515,96.4705667438857,251363,128746,122617,84804,48187,36617,18.2590293076586,6.16016964074539,12.0988596669133,72.7403910293048,69.2670599500038,76.3362440173354,21.6261037501378,20.0712156083252,23.0835980987592,28.9365740526115,32.9122403197469,24.7415418407542,33.0579488480599,37.3989649000223,28.4804200139701,170.986781274095,220.649961029565,120.97823904028,428.874491489424,490.593077824246,372.082581353308,1.98984998008457,0.00360079199758573,0.08453239199942,0.114644397354793,0.0893493868022577,0.0595924666562753,0.0332939552107437,0.0113058611034577,0.00145305378813917,0.000197691104241156,46.3855178332205,14.8096857370652,61.1952035702857,44.4675331672771,10.0624450673111,54.5299782345883,31.9273911963504,22.6287458525267,5.30816004652844,28.7181879291939,25.4019235928929
2006,29,BA,Bahia,13861288,6803048,7058240,0.688511767402966,0.642759926622882,0.732648827499283,96.3844811171057,240010,122931,117079,84129,47858,36271,17.3151297339757,6.06934939956518,11.2457803344105,73.2253863561611,69.7399358593986,76.8182895044922,21.9207878211192,20.363599035409,23.3722454327712,27.111659370606,30.0422602272902,24.0370542384241,30.762026432166,34.0031242713568,27.3615076435798,168.117100600927,219.497163424552,116.373627832821,418.332739454191,479.561363222328,362.333050793856,1.89148124421599,0.00382733983575939,0.0800982951123061,0.107238707824192,0.0852134710389383,0.0571220949337259,0.0324855237117936,0.010791631768355,0.00137745892655627,0.000141725691571936,45.1556189480991,15.0356126566125,60.1912316047116,43.2542819513926,10.1918861973606,53.4461681487532,33.2973238034765,23.5627219723906,5.53927406118651,29.065733357535,25.9068258156508
2007,29,BA,Bahia,13950172,6842657,7107515,0.641239111401481,0.582224320628044,0.698120211270803,96.273549897538,237030,121405,115625,84858,48803,36055,16.991188352373,6.08293575161654,10.9082526007565,73.4761809558741,69.7763579692244,77.3060706072221,22.0857845298919,20.4622783739813,23.6030741076643,24.8476146393369,27.8099975148567,21.7364760893551,28.3220473490178,31.4576981515455,25.028709240704,168.475534274249,223.019063343722,113.433980002689,411.952309992922,475.774777014083,353.609507532338,1.85958769568018,0.00381516959212776,0.0780529834322966,0.104558218692384,0.0848960047340565,0.0575757907170042,0.0316746843985463,0.0101495702393575,0.00105181983191867,0.000143297498344118,43.9256941420591,15.2982158581635,59.2239100002226,42.0339182242082,10.3325939734818,52.36651219769,34.8274880043737,24.5815627236269,5.79552582496078,29.4268376762666,26.4305961713089
2008,29,BA,Bahia,14037211,6880569,7156642,0.623927790997847,0.554053783493758,0.69119797847772,96.1424226613543,234237,119975,114262,85680,49441,36239,16.6868617989713,6.10377659778712,10.5830852011842,73.7492850507466,69.9804022921493,77.6419525278789,22.2461408395872,20.6152039319556,23.7657690478553,22.344904755356,24.0939474187792,20.5095953818858,25.5566677239493,27.515662681643,23.5010036168329,168.353024743282,224.766656160927,111.366585749661,405.361127952334,469.211933268485,347.184096894073,1.83474457628366,0.00381751754523239,0.0743167558513845,0.102021889665961,0.0848250088574025,0.058629284366463,0.0317285652508461,0.0104764546009207,0.00102578722169476,0.000107651896826422,42.7406390934701,15.5891036665806,58.3297427600507,40.8538075690478,10.4862982499171,51.3401058189649,36.4737261707496,25.6678602898739,6.06370089697235,29.7903806532508,26.9560183818101
2009,29,BA,Bahia,14121771,6916819,7204952,0.602398866840437,0.526845962884748,0.675037259094413,96.0009032676415,228750,117164,111586,87316,50806,36510,16.1983932468527,6.18307717920082,10.0153160676519,73.8342459995677,69.8527518874431,77.9665658184007,22.293766787739,20.5981262101999,23.8810999548479,21.2834365540214,23.7593502194908,18.6813947107193,24.3706394154251,27.0100406755568,21.5967421160613,167.868204132088,225.750289328122,109.382835417382,402.075222778811,468.355948516842,341.60616495515,1.78845250971279,0.00370478209572684,0.0717848715010889,0.0994502851242579,0.0823498223382223,0.0584013581238373,0.0309554244281233,0.00988801603083661,0.0010459940652819,0.000109948235182247,41.5926035467324,15.8991024098562,57.4917059565886,39.7114899414072,10.657319982286,50.3688099236931,38.2257926989168,26.8368676118938,6.33668447614865,30.1572372190429,27.488341082388
2010,29,BA,Bahia,14187523,6944371,7243152,0.465607323614003,0.398333395741601,0.530190902035166,95.8749864699788,220757,113071,107686,89019,51372,37647,15.5599395327853,6.27445678854582,9.28548274423943,73.936489796679,70.0619330592054,77.932743184563,22.2159452672889,20.5812504332722,23.7361500039359,20.1291219808292,21.6474490182344,18.5348854622841,22.9466425446897,24.6813525058058,21.1254111929712,165.586786266014,223.280827862434,107.405689326823,402.044388011742,466.766226342614,343.098255637585,1.73028046352828,0.00377385654750327,0.0676765653455006,0.0936622941736229,0.0804179626437495,0.058560560508222,0.0313256969249086,0.00958752260749499,0.000951062420995606,0.000100571533658419,40.4787983999993,16.2375306473128,56.7163290473121,38.6048361813517,10.8563249437869,49.4611611251386,40.1136676214012,28.1216707999686,6.6092534296218,30.5365256500377,28.0338883532117
2011,29,BA,Bahia,14237459,6964974,7272485,0.351971235570869,0.296686337754704,0.404975623872028,95.7715828908551,219096,112219,106877,89540,51815,37725,15.3887010315535,6.28904357160923,9.09965745994422,74.2101880407712,70.2425301953852,78.3031886167493,22.3637282311313,20.7062829821245,23.9011775504335,19.0952507767417,20.9590625974076,17.1359870462811,21.6695981802244,23.6643703340649,19.5726497551443,163.332410333467,221.712841391406,104.469725269963,395.905782819138,461.111930660243,336.469621695149,1.72458172909089,0.00367919530032519,0.0690228094785679,0.0909948393252092,0.0799980628943001,0.0587085172781245,0.0317976716730408,0.00972809577381804,0.000900939046651235,8.62150481413704e-05,39.408669966566,16.605745532989,56.0144154995549,37.5439529820797,11.0882613253637,48.6322143074434,42.1372899594865,29.5340805765878,6.88396226152772,30.9237470675069,28.5920163678175
2012,29,BA,Bahia,14292856,6988731,7304125,0.389093306607591,0.341092443417601,0.43506449308592404,95.6819742268923,215259,110254,105005,89908,51884,38024,15.0606009043959,6.29041529558543,8.77018560881044,74.5093740645964,70.5815534169944,78.5467833029602,22.5314962830456,20.8564822906613,24.0807845103816,18.5140102106978,19.807197399441,17.1554650821254,20.8743003774362,22.2941650370121,19.382547853696,160.98726632429,218.915135422574,102.663531091904,389.604313128555,454.632524555496,330.293855286307,1.70197481223776,0.003717754533239,0.0666876410345426,0.0881830107608654,0.0784143531398235,0.060232450023245,0.0324077083213398,0.00966034081699243,0.000957010621664876,0.000134693195838519,38.3555563429182,16.9863944816697,55.3419508245879,36.5045215133796,11.3406442588939,47.8451657722735,44.2866590952368,31.0664098274439,7.17251298930932,31.3084714489532,29.1454245022019
2013,29,BA,Bahia,14351030,7014082,7336948,0.407014525298521,0.36274110421477,0.449376208649221,95.5994508888437,208047,106561,101486,90812,52747,38065,14.4970082286777,6.32790817105114,8.16910005762653,74.7045581938838,70.6122472060347,78.9309794667872,22.6193976034564,20.8655497738384,24.2487482324668,18.1288302862573,20.0954689133906,16.0607388967787,20.44719953729,22.4929134751639,18.2957374339292,158.372133234127,217.122771997365,99.1653823858985,385.45466167946,453.222581603824,323.344519811573,1.65108207688042,0.00393559986341915,0.0643468551708436,0.0834598974187362,0.0765213243529635,0.0590143235540347,0.0324247740573076,0.00955377052713602,0.000834484150470191,0.000125386281173511,37.2861512522553,17.3822521746056,54.6684034268609,35.4519065816835,11.6077819426328,47.0596885243163,46.6185207934386,32.7423347906204,7.49023376811071,31.6965225492526,29.7007207022577
