ano,codigo,sigla,local,populacao_total,populacao_0_14,populacao_15_64,populacao_60_mais,populacao_65_mais,populacao_80_mais,proporcao_0_14,proporcao_15_64,proporcao_60_mais,proporcao_65_mais,proporcao_80_mais,taxa_crescimento,expectativa_vida,expectativa_vida_60,taxa_fecundidade,razao_dependencia_jovens,razao_dependencia_idosos,razao_dependencia_total,indice_envelhecimento,idade_media,idade_mediana
2013,1,NO,Norte,16808083,5059221,10922189,1242063,826673,160379,0.300999287069204,0.649817650234117,0.0738967674064913,0.0491830626966799,0.0095417782027849,1.30435340772528,74.6020085128677,21.9769924750137,2.15529633102921,48.1518776556019,11.8215167150338,59.9733943706356,24.5504792140924,27.7047096328594,25.2104267839425
2014,1,NO,Norte,17025334,5021102,11141900,1299803,862332,167023,0.294919441815356,0.654430626735429,0.0763452276472227,0.0506499314492156,0.0098102627531418,1.29253883384559,74.8488357665238,22.0870772957023,2.1841948746027,46.906771019734,12.1426654331586,59.0494364528925,25.8868073183935,28.0335128227147,25.5985133779539
2015,1,NO,Norte,17236948,4985658,11350475,1360593,900815,174148,0.289242503951396,0.658496794212061,0.0789346814760943,0.0522607018365432,0.0101031806790854,1.24293596824592,74.9584923585801,22.1217865025941,2.1620464102994,45.7790534435032,12.4931673335508,58.272220777054,27.2901390348074,28.3577883393278,25.9785114235154
2016,1,NO,Norte,17429371,4943699,11543475,1424371,942197,181861,0.283641848004727,0.662300148410405,0.081722455732912,0.0540580035848683,0.010434168852106,1.11634031732299,75.1063319390269,22.2064516860339,2.03601035784081,44.6936486042645,12.877065726717,57.5707143309815,28.8118471614069,28.6982436715588,26.3744850170197
2017,1,NO,Norte,17606346,4897488,11722179,1491444,986679,190318,0.278166065803773,0.665792834015644,0.084710592419347,0.0560411001805826,0.0108096251203969,1.01538374505885,75.2199149814243,22.3239526645152,2.05310753960302,43.6596884094676,13.2957917038633,56.9554801133309,30.4532446021307,29.0522007235346,26.7848278998942
2018,1,NO,Norte,17783329,4858733,11890429,1561723,1034167,199343,0.273218417091648,0.66862784802553,0.0878194965633262,0.058153734882822,0.0112095434999825,1.0052227759241,75.3313064455197,22.3373906839611,2.08596029458007,42.7597228271406,13.7440856726991,56.5038084998398,32.1425976689808,29.3995003410216,27.1937001618752
2019,1,NO,Norte,17970930,4823890,12062680,1634716,1084360,208662,0.268427399138498,0.671232930070954,0.0909644631635647,0.060339670790549,0.0116110852359895,1.05492621769523,75.6262732415057,22.3593467567448,2.04141045998279,41.9019652330841,14.1997045948325,56.1016698279166,33.8879203298583,29.7422767769948,27.6031764277011
2020,1,NO,Norte,18137222,4780568,12226390,1701969,1130264,215709,0.263577740846972,0.674104887727569,0.0938384610388515,0.0623173714254587,0.0118931664397117,0.925338866714198,73.0405825745482,20.0189462881133,1.95809616377995,41.0184230633432,14.6033033067818,55.621726370125,35.6018155164826,30.0738596572287,28.0038074292753
2021,1,NO,Norte,18272491,4732288,12369833,1761235,1170370,220008,0.25898428408037,0.676964788216341,0.0963872413454739,0.0640509277032891,0.0120403944924641,0.745808812396964,71.6958149376848,19.512873669362,1.99748228540953,40.1757437493675,14.9523710396361,55.1281147890036,37.2174094222499,30.3799915950157,28.3890413506846
2022,1,NO,Norte,18403491,4682071,12504063,1828263,1217357,225991,0.254412111267368,0.679439732385557,0.0993432713391171,0.0661481563470757,0.0122797897420658,0.716924692971532,74.9683684278973,21.6581355738024,1.86781194919686,39.3677725771214,15.3723943945245,54.740166971646,39.0481690687732,30.7136186824554,28.8028174707113
2023,1,NO,Norte,18535113,4621937,12638166,1908027,1275010,235158,0.249361144979262,0.681849956889931,0.102941212173889,0.0687888981308072,0.0126871630078543,0.715201262630005,75.6741466483248,22.3824075485569,1.83330159361485,38.4996221204751,15.893405404631,54.3930275251061,41.2819776643429,31.0950938901748,29.2654655700462
2024,1,NO,Norte,18669345,4562408,12769650,1992741,1337287,246031,0.244379650169837,0.683990252470025,0.106738667050183,0.0716300973601377,0.0131783412862101,0.724203839491033,75.911917930031,22.5004925639185,1.81874282224888,37.6616657019583,16.4496347921067,54.111300494065,43.677395796255,31.4835380673505,29.7334591835748
2025,1,NO,Norte,18801282,4510219,12888989,2080168,1402074,257853,0.239888907575558,0.685537773434811,0.110639689357353,0.0745733189896306,0.0137146498839813,0.706703957744637,76.1335194211984,22.6133726850584,1.78413216438278,36.9360231170606,17.0353442560926,53.9713673731532,46.1212193908988,31.8738125942688,30.2051921712451
2026,1,NO,Norte,18929341,4455569,13004609,2169970,1469163,270412,0.23537898123342,0.687008015757125,0.114635263847801,0.077613003009455,0.0142853361878789,0.681118447135676,76.3533925572372,22.7250338192984,1.75204059336561,36.2129445841212,17.6365809527819,53.8495255369031,48.7024216211218,32.2679792709107,30.6831814913261
2027,1,NO,Norte,19053881,4397028,13118440,2261893,1538413,283581,0.230768104408755,0.688491756613784,0.118710356173632,0.0807401389774608,0.0148831096404979,0.657920421001457,76.5708525170606,22.835599865927,1.72243363364544,35.4743218211273,18.2484897087203,53.7228115298476,51.441405422026,32.6649801161244,31.1649006963981
2028,1,NO,Norte,19175267,4336740,13228452,2355908,1610075,297513,0.226163213268425,0.689870550433535,0.122861809433996,0.0839662362980396,0.015515455404089,0.637067062610508,76.785584126495,22.9450173599378,1.69520780328979,34.7422283737091,18.8735072343392,53.6157356080483,54.3244003560278,33.0640780125773,31.651201909253
2029,1,NO,Norte,19293882,4267926,13341902,2452363,1684054,312791,0.221206183390154,0.69150946398449,0.127105732273059,0.0872843526253555,0.0162119266615189,0.618583303168618,76.9978257106111,23.0533186043422,1.67022016735704,33.9435672842281,19.5040749290994,53.4476422133276,57.4602980464047,33.4643659580794,32.1389569814948
2030,1,NO,Norte,19409992,4192728,13456976,2551693,1760288,329786,0.216008744362182,0.693301470706428,0.131462856862589,0.09068978493139,0.0169905273531282,0.601796984142444,77.2077424297496,23.1604391354085,1.64733335350379,33.103347650098,20.1466874253044,53.2500350754024,60.8599699288864,33.864897213765,32.6296297472576
2031,1,NO,Norte,19521320,4123132,13559753,2654206,1838435,348396,0.211211741828934,0.694612505711704,0.135964473713868,0.0941757524593624,0.0178469488743589,0.573560257005767,77.4152194011826,23.2663740529874,1.6263679577825,32.3535610769067,20.8271323672617,53.1806934441684,64.3735393385417,34.2659608571552,33.1217060754343
2032,1,NO,Norte,19625458,4056911,13650326,2760134,1918221,368435,0.206716755349098,0.695541780477174,0.140640488492039,0.0977414641737278,0.018773319837937,0.533457778469892,77.6207445476808,23.37139945485,1.60718452828475,31.6737990881462,21.5493832061786,53.2231822943248,68.035359908068,34.6679843599064,33.6186561999298
2033,1,NO,Norte,19722458,3982650,13740252,2869226,1999556,389748,0.201934768982649,0.696680505036441,0.145480142485283,0.10138472598091,0.0197616341735903,0.494255981185265,77.8240741373435,23.4754362478584,1.58969008687744,30.9438221208645,22.2929001967432,53.2367223176077,72.0431371072025,35.0704991740887,34.1175454827733
2034,1,NO,Norte,19812493,3904855,13824906,2981560,2082732,412465,0.197090542820633,0.697787300164598,0.150488885977146,0.105122157014768,0.0208184300683412,0.4565100354124271,78.0253375854734,23.5785238973295,1.57386101212865,30.2091245310449,23.0662386533642,53.2753631844091,76.3552039704419,35.4727541859573,34.6181138487143
2035,1,NO,Norte,19895607,3833432,13894021,3097963,2168154,436655,0.192677308111283,0.698346172599811,0.155710906432762,0.108976519288906,0.0219473072623519,0.419502987332288,78.2245598186318,23.68057962941,1.55959610016977,29.5693405815949,23.8962692063351,53.46560978793,80.8143459959639,35.8741633768701,35.1188665295917
2036,1,NO,Norte,19971690,3761861,13953687,3219318,2256142,462271,0.188359673117298,0.698673322087415,0.161194070206377,0.112967004795288,0.0231463136069106,0.382411051846776,78.4216632992124,23.7816557282556,1.54678619048012,28.9585298068721,24.7820736228159,53.740603429688,85.5778031139375,36.2743728247334,35.6167111725869
2037,1,NO,Norte,20040651,3694057,13999620,3346049,2346974,489195,0.184328193729834,0.698561139555796,0.166963089173101,0.11711066671437,0.0244101351797404,0.345293763321974,78.6166400474504,23.8816850132117,1.53527414403362,28.4146318481264,25.737759455469,54.1523913035954,90.5792466115168,36.6731890096784,36.113148251043
2038,1,NO,Norte,20102400,3635468,14026543,3478127,2440389,517192,0.180847460999682,0.697754646211398,0.173020485116205,0.121397892788921,0.0257278732887615,0.308118733268703,78.809569766722,23.980586652003,1.52495682072283,27.989241504511,26.7778829538206,54.7671244583316,95.6720565275227,37.0703897544572,36.6064648886873
2039,1,NO,Norte,20157022,3577394,14043152,3614805,2536476,546154,0.177476315697825,0.696687834145342,0.179332294224812,0.125835850156834,0.027094974644568,0.271718799745302,79.0003228603985,24.0783076841169,1.51580880381221,27.5930801369213,27.8816378750408,55.4747180119621,101.045761244079,37.4655572137591,37.0979537962379
2040,1,NO,Norte,20204507,3520380,14048118,3754702,2636009,576037,0.17423736199057,0.695296252464858,0.185834873377509,0.130466385544572,0.0285103219791505,0.235575473400784,79.1886220395917,24.1747622484615,1.50772451181437,27.2276609361979,29.0399766424261,56.267637578624,106.656156437657,37.8582619709553,37.5864386861935
2041,1,NO,Norte,20245833,3466066,14039843,3895957,2739924,606718,0.1711989820325,0.693468280608657,0.192432536611361,0.135332737358843,0.0299675493717645,0.2045385220238229,79.3742444093719,24.2699353622093,1.50061299151205,26.9024923528056,30.2391683826446,57.1416607354502,112.402850955521,38.2479916237578,38.0724316637492
2042,1,NO,Norte,20281965,3414238,14019041,4037089,2848686,638117,0.168338620049882,0.691207237563027,0.199048218454178,0.140454142387091,0.0314622868149117,0.178466354039375,79.5574485038647,24.3639057803231,1.49444749752233,26.6100407477789,31.4644447142847,58.0744854620635,118.242752848513,38.6343405089201,38.5554960306994
2043,1,NO,Norte,20312875,3364565,13986004,4177683,2962306,670370,0.165637065161874,0.688529024079555,0.205666750767678,0.145833910758571,0.0330022214974493,0.152401406865654,79.7382538360267,24.4566517457241,1.48916278176341,26.3461222381642,32.7132176047425,59.0593398429067,124.167106297545,39.0171703414706,39.0357092068406
2044,1,NO,Norte,20338549,3316681,13941779,4317523,3080089,703411,0.163073629293811,0.68548542966364,0.212282744457336,0.151440941042549,0.0345851122417828,0.126392743518577,79.9166533064299,24.5481954853547,1.48463578910811,26.1066666561716,33.9846170739223,60.0912837300939,130.176010294629,39.3963119001262,39.5134408334907
2045,1,NO,Norte,20359031,3270370,13887885,4455268,3200776,737227,0.160634855362222,0.682148624853511,0.218834973039729,0.157216519784267,0.036211301019189,0.100705315802019,80.0925636398832,24.6385209538205,1.48077945622349,25.8867115113098,35.2658070559508,61.1525185672606,136.231313276479,39.771498555113,39.9880651562758
2046,1,NO,Norte,20374328,3225593,13826207,4589339,3322528,771639,0.15831653441527,0.678609228240558,0.22525106104113,0.163074237344172,0.0378731018760472,0.0751361889473001,80.266027823305,24.7276385656538,1.47754175852172,25.6827079900976,36.5410804787109,62.2237884688085,142.278923596374,40.1424421458219,40.4618133198856
2047,1,NO,Norte,20384446,3182278,13758313,4718673,3443855,806508,0.156113048154461,0.674941717817595,0.231483995199085,0.168945234027945,0.0395648721579188,0.0496605335891243,80.4370355402467,24.8155699760016,1.47490592385648,25.4918834829509,37.7992941880459,63.2911776709968,148.279722890332,40.50897345947,40.9313814297409
2048,1,NO,Norte,20389379,3140220,13684750,4842526,3564409,841822,0.154012537605976,0.671170514805772,0.23750237807635,0.174816947588252,0.0412872800098522,0.0241998237283436,80.605517993346,24.9022454196734,1.47282876459023,25.3108155935619,39.0317501936263,64.3425657871882,154.209768742317,40.8710397702647,41.3934979842102
2049,1,NO,Norte,20388991,3099041,13606000,4961219,3683950,877816,0.151995800086429,0.667320908621716,0.243328323603655,0.180683291291855,0.0430534301574806,-0.0019029515317736,80.7715481793193,24.98772081583,1.47121857011031,25.1367395395357,40.2411164620268,65.3778560015625,160.088846840039,41.228642113776,41.8514942474267
2050,1,NO,Norte,20383307,3058592,13523480,5076233,3801235,914841,0.150053767035938,0.663458584026625,0.249038735471138,0.186487648937437,0.0448818731916269,-0.0278777895384773,80.9351655717032,25.0719948457868,1.47001630076105,24.9711923485702,41.4437723793038,66.414964727874,165.96633352863,41.5816500237179,42.3044814675262
2051,1,NO,Norte,20372387,3018891,13438741,5189530,3914755,953174,0.14818543354787,0.659654708110542,0.254733527298495,0.192159858341588,0.0467875462998028,-0.0535732499147511,81.0963503868005,25.1550712138774,1.46919572699256,24.8183117249752,42.663141281388,67.4814530063632,171.901867275102,41.929753150674,42.7515602603406
2052,1,NO,Norte,20356208,2979997,13352733,5302606,4023478,993047,0.146392540300237,0.655953849557835,0.260490853699274,0.197653610141928,0.0487834964154424,-0.0794163197469167,81.2551637513801,25.236947824727,1.46872212006225,24.6819156333175,43.9189951965465,68.600910829864,177.939977791924,42.272719162626,43.1920232426206
2053,1,NO,Norte,20334783,2941849,13266237,5415589,4126697,1034301,0.144670784045249,0.652391372949492,0.266321455212972,0.202937843005259,0.0508636359679865,-0.105250447431071,81.4115408481392,25.3175718038829,1.46855687344221,24.5617789251291,45.2152709970365,69.7770499221656,184.087932453365,42.6104793446775,43.6166067817452
2054,1,NO,Norte,20307949,2904186,13179000,5527890,4224763,1077005,0.143007351456319,0.648957706167176,0.272203263854957,0.208034942376505,0.0530336667676288,-0.131961083627008,81.5655536276112,25.3969846422379,1.4686870484068,24.4545053656266,46.5472306751681,71.0017360407946,190.342147507081,42.9431607298206,44.0308729064461
2055,1,NO,Norte,20275622,2866863,13089715,5639434,4319044,1121750,0.141394577192256,0.645588825832322,0.278138643539518,0.213016596975422,0.0553250598181402,-0.159183972738952,81.7171985009721,25.4751387373971,1.46909461883995,24.3587716372859,47.9163758329386,72.2751474702245,196.710969446395,43.2706698221145,44.4378222158397
2056,1,NO,Norte,20237870,2829917,12996478,5749973,4411475,1169167,0.13983274919742,0.642186060094269,0.284119475023804,0.217981190708311,0.0577712476658858,-0.186194041297472,81.8664606982349,25.5520081774823,1.46975075513461,24.2745055318331,49.3222067630927,73.5967122949259,203.185217092939,43.5927036293839,44.840134599276
2057,1,NO,Norte,20194797,2793392,12897884,5859143,4503521,1219512,0.138322360952675,0.638673614792959,0.290131314516308,0.223004024254366,0.0603874354369593,-0.212833662831113,82.0133833019797,25.6276068677303,1.4706179301058,24.2014260289708,50.7625195130729,74.9639455420437,209.750117419968,43.908885194538,45.2380343975031
2058,1,NO,Norte,20146369,2757338,12793766,5966842,4595265,1272712,0.136865258449302,0.635040785761444,0.296174561281986,0.228093955789254,0.0631732695852042,-0.239804341682659,82.1580228006374,25.7019367018234,1.47167057152647,24.1401888902381,52.2390410454599,76.379229935698,216.398642458777,44.2189747442827,45.628956868499
2059,1,NO,Norte,20092594,2721687,12684737,6072608,4686170,1328226,0.135457223691476,0.631314055318094,0.302231160396711,0.233228720990431,0.0661052525124431,-0.266921547997057,82.3004211484436,25.7750176006334,1.47290761395288,24.0893518573017,53.7479845417439,77.8373363990456,223.119263897722,44.5229187928647,46.0135716782708
2060,1,NO,Norte,20033445,2686336,12570899,6174762,4776210,1385076,0.134092563710335,0.627495620448705,0.308222674632346,0.23841181584096,0.0691381836723539,-0.294382099195356,82.4405769916469,25.8468441807758,1.47432052127154,24.0445091796737,55.2682618969855,79.3127710766592,229.858141349407,44.8206028468893,46.4038636689616
2061,1,NO,Norte,19968940,2651308,12452509,6270326,4865123,1441883,0.132771594285926,0.623593891313209,0.314003948131448,0.243634514400865,0.0722062863627213,-0.321986557978415,82.5785384785136,25.9173829900372,1.47589193126531,23.9995886779999,56.758869537967,80.7584582159669,236.499342965812,45.1116846462556,46.7918636679871
2062,1,NO,Norte,19899225,2616644,12329989,6359492,4952592,1497529,0.131494769268652,0.61962156817665,0.31958490845749,0.248883662554697,0.0752556443781102,-0.349117178978953,82.7142307428162,25.9866547481694,1.47760241357308,23.9551650636555,58.2206370377464,82.1758021014019,243.040016142815,45.3957790315955,47.1796416028239
2063,1,NO,Norte,19824422,2582501,12203368,6442910,5038553,1551729,0.130268665588333,0.615572448972283,0.324998630477095,0.254158885439384,0.0782736061611279,-0.375909112038286,82.8476856582424,26.0546984551385,1.47943866028889,23.9142362203354,59.6620375699219,83.5762737902573,249.483349667628,45.6723942317209,47.5502047004197
2064,1,NO,Norte,19744655,2548972,12073072,6521515,5122611,1604394,0.129096811263605,0.611460266082137,0.330292679208626,0.259442922654258,0.0812571300941951,-0.402367342664522,82.9789488518994,26.12156217934,1.48138902202809,23.8798190172761,61.0962371961918,84.9760562134679,255.848828468889,45.9413082173378,47.9084034243111
